Aamir,male 
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
Dan,male
